"WHSE","YEAR","MONTH","WEEK","DATE","DEPT_WORKED","CORE_PROCESS","SKU_CLASS","STD_TIME","ACTUAL_TIME","INDIRECT_TIME","ONSTD_TIME","WEIGHT","CUBE","CARTONS","PALLET","LINES","TRAILER_CHURN","EFF","WEIGHT_PH","CUBE_PH","CARTONS_PH","PALLET_PH","LINES_PH","TRAILER_PH","CUBE_PER_LINE","CUBE_PER_TRAILER"
5,22,9,38,2022-09-22,"INBOUND","RECEIVING","OFFSHORE",186.37,273.27,21.7,236.62,360167.83,28620.3,36436.51,19650,10996.5,22,78.76,1317.99,104.73,133.34,71.91,40.24,0.08,2.6,1300.92
5,22,9,38,2022-09-22,"INBOUND","RECEIVING","DOMESTIC",44.72,54.33,5.73,45.67,111504.34,6433.08,8111,1237,332,11,97.92,2052.35,118.41,149.29,22.77,6.11,0.2,19.38,584.83
5,22,9,39,2022-09-23,"INBOUND","RECEIVING","OFFSHORE",195.64,309.33,31.48,268.87,325728.65,28335.9,38348.88,18438,10224,21,72.76,1053.01,91.6,123.97,59.61,33.05,0.07,2.77,1349.33
5,22,9,39,2022-09-23,"INBOUND","RECEIVING","DOMESTIC",69.19,104.1,10.48,87.47,183033.81,12802.74,12274,2761,494,13,79.1,1758.25,122.99,117.91,26.52,4.75,0.12,25.92,984.83
5,22,9,39,2022-09-24,"INBOUND","RECEIVING","OFFSHORE",220.93,378.98,10.98,325.45,344325.52,27210.35,42841.42,19635,10786,20,67.88,908.56,71.8,113.04,51.81,28.46,0.05,2.52,1360.52
5,22,9,39,2022-09-24,"INBOUND","RECEIVING","DOMESTIC",66.2,90.2,3.02,78.68,98734.89,7578.48,7320.25,1617,343,11,84.14,1094.62,84.02,81.16,17.93,3.8,0.12,22.09,688.95
5,22,9,39,2022-09-25,"INBOUND","RECEIVING","OFFSHORE",210.79,378.07,15.42,327.57,316116.17,27198.72,40671.38,29067,18678,19,64.35,836.13,71.94,107.58,76.88,49.4,0.05,1.46,1431.51
5,22,9,39,2022-09-25,"INBOUND","RECEIVING","DOMESTIC",35.31,40.75,0.38,34.92,93156.21,5329.82,6049,1431,342,9,101.12,2286.04,130.79,148.44,35.12,8.39,0.22,15.58,592.2
5,22,9,39,2022-09-26,"INBOUND","RECEIVING","OFFSHORE",141.48,206.87,27.18,179.9,261917.88,24796.41,22404.11,14247,6289,16,78.64,1266.1,119.86,108.3,68.87,30.4,0.08,3.94,1549.78
5,22,9,39,2022-09-26,"INBOUND","RECEIVING","DOMESTIC",43.44,47.83,0,41.9,70461.88,6936.12,5429.5,1859.5,270,7,103.68,1473.17,145.02,113.52,38.88,5.64,0.15,25.69,990.87
5,22,9,39,2022-09-27,"INBOUND","RECEIVING","OFFSHORE",154.29,255.92,29.97,219.58,301539.46,27533.82,26522.15,20267.5,9683,14,70.27,1178.26,107.59,103.63,79.19,37.84,0.05,2.84,1966.7
5,22,9,39,2022-09-27,"INBOUND","RECEIVING","DOMESTIC",46.03,61.13,8.85,53.23,90005.69,6736.45,5193.5,1600,340,6,86.47,1472.37,110.2,84.96,26.17,5.56,0.1,19.81,1122.74
5,22,9,39,2022-09-28,"INBOUND","RECEIVING","OFFSHORE",161.75,227,12.17,195.78,279129.89,25211.05,28316.14,13983,6120,18,82.62,1229.65,111.06,124.74,61.6,26.96,0.08,4.12,1400.61
5,22,9,39,2022-09-28,"INBOUND","RECEIVING","DOMESTIC",50.18,58.12,2.17,50.03,69541.08,7134.1,5551,1706,288,8,100.3,1196.51,122.75,95.51,29.35,4.96,0.14,24.77,891.76
5,22,9,39,2022-09-29,"INBOUND","RECEIVING","OFFSHORE",140.19,216.3,13.62,187.23,252060.93,22306.76,22194.88,13152,5846,16,74.88,1165.33,103.13,102.61,60.8,27.03,0.07,3.82,1394.17
5,22,9,39,2022-09-29,"INBOUND","RECEIVING","DOMESTIC",55.9,64.83,5.6,56.73,72482.55,8221.15,7473.8,2606,396,7,98.54,1118.04,126.81,115.28,40.2,6.11,0.11,20.76,1174.45
5,22,9,40,2022-09-30,"INBOUND","RECEIVING","OFFSHORE",175.99,299.3,17.07,258.58,225622.73,23553.56,24111.94,18241.5,9119.33,9,68.06,753.83,78.7,80.56,60.95,30.47,0.03,2.58,2617.06
5,22,9,40,2022-09-30,"INBOUND","RECEIVING","DOMESTIC",59.26,74,1.58,63.52,119464.26,8603.38,10882,2191.67,250,4,93.29,1614.38,116.26,147.05,29.62,3.38,0.05,34.41,2150.84
5,22,10,40,2022-10-01,"INBOUND","RECEIVING","OFFSHORE",174.3,280.75,9.87,242.12,329508.73,26412.42,37425.95,15899.5,7785.5,20,71.99,1173.67,94.08,133.31,56.63,27.73,0.07,3.39,1320.62
5,22,10,40,2022-10-01,"INBOUND","RECEIVING","DOMESTIC",74.28,75.47,7.7,65.18,121846.98,9284.5,9216.65,1983.5,339,13,113.96,1614.51,123.02,122.12,26.28,4.49,0.17,27.39,714.19
5,22,10,40,2022-10-02,"INBOUND","RECEIVING","OFFSHORE",175.75,243.22,7.65,209.05,341787.15,26087.53,37100.12,15966,7585.5,22,84.07,1405.26,107.26,152.54,65.64,31.19,0.09,3.44,1185.8
5,22,10,40,2022-10-02,"INBOUND","RECEIVING","DOMESTIC",24.03,35.7,1.83,30.67,73999.57,4438.25,5806.62,505,193,31,78.35,2072.82,124.32,162.65,14.15,5.41,0.87,23,143.17
5,22,10,40,2022-10-03,"INBOUND","RECEIVING","OFFSHORE",168.2,270.72,30.52,232.15,298694.72,28138.96,28282.67,19187,8284,19,72.45,1103.33,103.94,104.47,70.87,30.6,0.07,3.4,1481
5,22,10,40,2022-10-03,"INBOUND","RECEIVING","DOMESTIC",72.32,75.87,11.17,65.62,111806.81,9053.47,6799,1581,267,9,110.21,1473.66,119.33,89.61,20.84,3.52,0.12,33.91,1005.94
5,22,10,40,2022-10-04,"INBOUND","RECEIVING","OFFSHORE",223.61,312.18,9.73,270.02,321684.32,30850.68,35314.89,22969.5,11148,18,82.81,1030.44,98.82,113.12,73.58,35.71,0.06,2.77,1713.93
5,22,10,40,2022-10-04,"INBOUND","RECEIVING","DOMESTIC",44.9,56.95,1.07,49.17,82564.02,6279.3,6184,863,226,12,91.32,1449.76,110.26,108.59,15.15,3.97,0.21,27.78,523.28
5,22,10,40,2022-10-05,"INBOUND","RECEIVING","OFFSHORE",240.1,297.3,17.18,259.1,378438.01,32496.82,36268.8,17834,4826.5,10,92.67,1272.92,109.31,121.99,59.99,16.23,0.03,6.73,3249.68
5,22,10,40,2022-10-05,"INBOUND","RECEIVING","DOMESTIC",64.42,62.48,1.5,53.63,70019.31,6873.26,4933.5,1376.5,251.5,11,120.12,1120.67,110.01,78.96,22.03,4.03,0.18,27.33,624.84
5,22,10,40,2022-10-06,"INBOUND","RECEIVING","OFFSHORE",212.01,311.62,31.97,274.5,298899.65,26800.4,28563.32,16852,6470.5,20,77.23,959.18,86,91.66,54.08,20.76,0.06,4.14,1340.02
5,22,10,40,2022-10-06,"INBOUND","RECEIVING","DOMESTIC",108.14,79.75,1.65,68.65,98454.04,8502.69,6210,1928.5,391.5,14,157.52,1234.53,106.62,77.87,24.18,4.91,0.18,21.72,607.34
5,22,10,41,2022-10-07,"INBOUND","RECEIVING","OFFSHORE",189.97,301.58,31.98,261.77,345156.93,26501.57,31666.55,19403.5,9824,16,72.57,1144.5,87.88,105,64.34,32.58,0.05,2.7,1656.35
5,22,10,41,2022-10-07,"INBOUND","RECEIVING","DOMESTIC",113.38,79.18,7.88,70.82,118919.28,8776.09,8083,1977,376,13,160.1,1501.89,110.84,102.08,24.97,4.75,0.16,23.34,675.08
5,22,10,41,2022-10-08,"INBOUND","RECEIVING","OFFSHORE",183.89,292.7,31.7,254.75,314876.84,29064.77,28821.57,18283.5,8405.5,21,72.18,1075.77,99.3,98.47,62.46,28.72,0.07,3.46,1384.04
5,22,10,41,2022-10-08,"INBOUND","RECEIVING","DOMESTIC",112.13,113.12,10.62,98.17,158323.28,11289.13,11140,2641,613,14,114.22,1399.6,99.8,98.48,23.35,5.42,0.12,18.42,806.37
5,22,10,41,2022-10-09,"INBOUND","RECEIVING","OFFSHORE",200.87,301.93,19.77,261.15,308902.18,32938.9,35719.06,15875.5,6175,21,76.92,1023.09,109.09,118.3,52.58,20.45,0.07,5.33,1568.52
5,22,10,41,2022-10-09,"INBOUND","RECEIVING","DOMESTIC",100.68,91.4,5.15,80.23,117932.82,10115.46,10207,1790,395,15,125.49,1290.29,110.67,111.67,19.58,4.32,0.16,25.61,674.36
5,22,10,41,2022-10-10,"INBOUND","RECEIVING","OFFSHORE",211.97,317,13.22,274,400332.71,31584.45,37935.93,21564,8839,19,77.36,1262.88,99.64,119.67,68.03,27.88,0.06,3.57,1662.34
5,22,10,41,2022-10-10,"INBOUND","RECEIVING","DOMESTIC",41.57,56.5,1.2,48.83,127738.42,7805.45,7439,1471,314,28,85.13,2260.86,138.15,131.66,26.04,5.56,0.5,24.86,278.77
5,22,10,41,2022-10-11,"INBOUND","RECEIVING","OFFSHORE",187.75,298.38,40.55,256.22,298176.13,25831.54,31219.05,23383.67,13220.5,10,73.28,999.32,86.57,104.63,78.37,44.31,0.03,1.95,2583.15
5,22,10,41,2022-10-11,"INBOUND","RECEIVING","DOMESTIC",50.82,56.6,3.15,49.48,72017.38,6288.54,7077.5,1685.5,448.5,5,102.71,1272.39,111.1,125.04,29.78,7.92,0.09,14.02,1257.71
5,22,10,41,2022-10-12,"INBOUND","RECEIVING","OFFSHORE",206.87,260.97,22.88,224.67,322450.01,28873.53,33313,18159,9879,20,92.08,1235.58,110.64,127.65,69.58,37.85,0.08,2.92,1443.68
5,22,10,41,2022-10-12,"INBOUND","RECEIVING","DOMESTIC",107.47,77.52,2.68,67.85,137698.55,10446.9,8086,2417.5,391,13,158.39,1776.3,134.76,104.31,31.19,5.04,0.17,26.72,803.61
5,22,10,41,2022-10-13,"INBOUND","RECEIVING","OFFSHORE",179.71,287.2,39.53,248.68,331398.9,27837.13,32961.56,16327,6974,18,72.27,1153.9,96.93,114.77,56.85,24.28,0.06,3.99,1546.51
5,22,10,41,2022-10-13,"INBOUND","RECEIVING","DOMESTIC",77.32,71.85,5.98,63.88,182834.88,10786.54,10786,3868,545,11,121.04,2544.67,150.13,150.12,53.83,7.59,0.15,19.79,980.59
5,22,10,42,2022-10-14,"INBOUND","RECEIVING","OFFSHORE",202.81,337.23,15.82,292.82,303476.81,27314.35,30381.01,18031.17,8264,10,69.26,899.91,81,90.09,53.47,24.51,0.03,3.31,2731.44
5,22,10,42,2022-10-14,"INBOUND","RECEIVING","DOMESTIC",74.36,68.22,3.82,59.57,111483.7,6198.4,6434,1210.5,170.5,6,124.83,1634.18,90.86,94.31,17.74,2.5,0.09,36.35,1033.07
5,22,10,42,2022-10-15,"INBOUND","RECEIVING","OFFSHORE",228.71,329.78,22.93,286.75,327328.13,37776.63,29719.87,24904.5,14302.25,7,79.76,992.57,114.55,90.12,75.52,43.37,0.02,2.64,5396.66
5,22,10,42,2022-10-15,"INBOUND","RECEIVING","DOMESTIC",53.75,58.07,4.05,50.43,116933.57,6082.99,6046.5,1703,256,10,106.58,2013.67,104.75,104.12,29.33,4.41,0.17,23.76,608.3
5,22,10,42,2022-10-16,"INBOUND","RECEIVING","OFFSHORE",228.39,362.13,25.47,310.97,323565.85,27733.52,31166.81,22668.83,13547.67,12,73.44,893.51,76.58,86.07,62.6,37.41,0.03,2.05,2311.13
5,22,10,42,2022-10-16,"INBOUND","RECEIVING","DOMESTIC",55.7,73.23,1.17,65.48,112604.77,8152.45,8820,2111,334,9,85.06,1537.69,111.33,120.44,28.83,4.56,0.12,24.41,905.83
5,22,10,42,2022-10-17,"INBOUND","RECEIVING","OFFSHORE",176.45,272.85,36.17,236.08,294075.92,26690,28680.78,16443,7203,10,74.74,1077.79,97.82,105.12,60.26,26.4,0.04,3.71,2669
5,22,10,42,2022-10-17,"INBOUND","RECEIVING","DOMESTIC",54.91,71.77,10.38,62.95,113299.2,11580.92,8873,2592,335,13,87.23,1578.64,161.36,123.63,36.12,4.67,0.18,34.57,890.84
5,22,10,42,2022-10-18,"INBOUND","RECEIVING","OFFSHORE",186.53,267.5,28.92,230.95,264549.2,24724.49,29298.08,16610,8849,19,80.77,988.97,92.43,109.53,62.09,33.08,0.07,2.79,1301.29
5,22,10,42,2022-10-18,"INBOUND","RECEIVING","DOMESTIC",64.81,53.92,2.88,46.62,140345.09,7694.51,6433.63,2487,340,9,139.02,2602.84,142.7,119.32,46.12,6.31,0.17,22.63,854.95
5,22,10,42,2022-10-19,"INBOUND","RECEIVING","OFFSHORE",180.68,266.78,30.53,232.78,255876.1,27195.83,27040.96,16346.5,6939.5,17,77.62,959.13,101.94,101.36,61.27,26.01,0.06,3.92,1599.75
5,22,10,42,2022-10-19,"INBOUND","RECEIVING","DOMESTIC",60.88,70.68,7.98,59.27,158489.37,11378.55,9622,3167,839,10,102.72,2242.35,160.99,136.13,44.81,11.87,0.14,13.56,1137.86
5,22,10,42,2022-10-20,"INBOUND","RECEIVING","OFFSHORE",223.61,333.63,17.9,291.13,268855.09,24326.91,29552.89,17811,10075,23,76.81,805.85,72.92,88.58,53.39,30.2,0.07,2.41,1057.69
5,22,10,42,2022-10-20,"INBOUND","RECEIVING","DOMESTIC",64.29,58.73,2.87,49.07,100783.41,5463.84,5882,919,230,11,131.02,1716.05,93.03,100.15,15.65,3.92,0.19,23.76,496.71
5,22,10,43,2022-10-21,"INBOUND","RECEIVING","OFFSHORE",173.28,230.17,34.83,201.1,284055.7,23774.93,28345.01,15440,7123,21,86.17,1234.11,103.29,123.15,67.08,30.95,0.09,3.34,1132.14
5,22,10,43,2022-10-21,"INBOUND","RECEIVING","DOMESTIC",61.74,42.2,6.58,36.5,136566.17,7963.85,7885,1824,290,11,169.15,3236.17,188.72,186.85,43.22,6.87,0.26,27.46,723.99
5,22,10,43,2022-10-22,"INBOUND","RECEIVING","OFFSHORE",198.31,288.98,18.85,250.45,333397.93,28005.05,28397.3,17835,7695.5,20,79.18,1153.71,96.91,98.27,61.72,26.63,0.07,3.64,1400.25
5,22,10,43,2022-10-22,"INBOUND","RECEIVING","DOMESTIC",91.12,70.45,3.7,61.03,121101.31,9550.47,9342,3455,403,35,149.3,1718.97,135.56,132.6,49.04,5.72,0.5,23.7,272.87
5,22,10,43,2022-10-23,"INBOUND","RECEIVING","OFFSHORE",211.24,312.57,24.55,267.75,373725.06,29740.69,40535.04,22292.5,12054,22,78.89,1195.65,95.15,129.68,71.32,38.56,0.07,2.47,1351.85
5,22,10,43,2022-10-23,"INBOUND","RECEIVING","DOMESTIC",50.23,50.68,4.07,45.02,78631.73,5809.13,6733,1165,301,11,111.57,1551.53,114.62,132.85,22.99,5.94,0.22,19.3,528.1
5,22,10,43,2022-10-24,"INBOUND","RECEIVING","OFFSHORE",152.15,226.63,25.1,196.28,228526.02,19071.4,30082.79,15890,9473,15,77.52,1008.37,84.15,132.74,70.11,41.8,0.07,2.01,1271.43
5,22,10,43,2022-10-24,"INBOUND","RECEIVING","DOMESTIC",70.01,96.13,4.95,83.35,118224.89,6504.71,6765.21,1893,1073,9,84,1229.84,67.67,70.38,19.69,11.16,0.09,6.06,722.75
5,22,10,43,2022-10-25,"INBOUND","RECEIVING","OFFSHORE",183.02,267.85,18.78,233.32,272728.49,24160.25,28481.83,18280,9741,7,78.44,1018.21,90.2,106.34,68.25,36.37,0.03,2.48,3451.46
5,22,10,43,2022-10-25,"INBOUND","RECEIVING","DOMESTIC",56.53,80.43,3.17,67.85,121089.57,7662.97,7124.33,1313,364,12,83.32,1505.53,95.28,88.58,16.32,4.53,0.15,21.05,638.58
5,22,10,43,2022-10-26,"INBOUND","RECEIVING","OFFSHORE",185.04,269.1,11.52,233.15,294175.57,22969.1,38156.15,24922,15545.5,8,79.37,1093.18,85.36,141.79,92.61,57.77,0.03,1.48,2871.14
5,22,10,43,2022-10-26,"INBOUND","RECEIVING","DOMESTIC",85.18,83.93,0.72,73.85,112223.88,10916.51,9809.5,5017,483,12,115.34,1337.11,130.07,116.88,59.78,5.75,0.14,22.6,909.71
5,22,10,43,2022-10-27,"INBOUND","RECEIVING","OFFSHORE",210.09,252.6,26.03,217.8,309873.42,27091.53,35717.16,27516,16776,21,96.46,1226.74,107.25,141.4,108.93,66.41,0.08,1.61,1290.07
5,22,10,43,2022-10-27,"INBOUND","RECEIVING","DOMESTIC",87.87,106.45,18.45,93.1,121038.68,9838.45,6673.25,2608.5,313,6,94.38,1137.05,92.42,62.69,24.5,2.94,0.06,31.43,1639.74
5,22,10,44,2022-10-28,"INBOUND","RECEIVING","OFFSHORE",200.72,297.32,47.28,257.88,351807.8,29677.76,33607,28510.5,15349,21,77.83,1183.26,99.82,113.03,95.89,51.62,0.07,1.93,1413.23
5,22,10,44,2022-10-28,"INBOUND","RECEIVING","DOMESTIC",64.43,68.98,5.83,58.07,184331.16,9172.38,9186,2141,376,13,110.95,2672.24,132.97,133.17,31.04,5.45,0.19,24.39,705.57
5,22,10,44,2022-10-29,"INBOUND","RECEIVING","OFFSHORE",205.93,318.68,33.23,274.65,392864.91,31251.42,38095.05,23310,12631.5,23,74.98,1232.79,98.07,119.54,73.15,39.64,0.07,2.47,1358.76
5,22,10,44,2022-10-29,"INBOUND","RECEIVING","DOMESTIC",56.78,63.28,2.37,55.62,140624.2,8871.55,7477.5,2297,342,11,102.09,2222.25,140.2,118.17,36.3,5.4,0.17,25.94,806.5
5,22,10,44,2022-10-30,"INBOUND","RECEIVING","OFFSHORE",192.66,312.38,12.33,270.93,351292.62,25062.16,34042.83,20447,11600,62,71.11,1124.57,80.23,108.98,65.46,37.13,0.2,2.16,404.23
5,22,10,44,2022-10-30,"INBOUND","RECEIVING","DOMESTIC",37.49,51.38,2,44.85,96350.18,5812.31,7332.5,1209,334,9,83.59,1875.25,113.12,142.71,23.53,6.5,0.18,17.4,645.81
5,22,10,44,2022-10-31,"INBOUND","RECEIVING","OFFSHORE",174.32,262.52,5.02,224.75,297569.44,24038.43,35338.46,16495.5,9357.5,18,77.56,1133.51,91.57,134.61,62.84,35.64,0.07,2.57,1335.47
5,22,10,44,2022-10-31,"INBOUND","RECEIVING","DOMESTIC",97.89,79.6,3.65,70.02,136042.93,11048.27,11755,2794.5,578,11,139.8,1709.08,138.8,147.68,35.11,7.26,0.14,19.11,1004.39
5,22,11,44,2022-11-01,"INBOUND","RECEIVING","OFFSHORE",217.87,223.82,16.7,195.75,221292.24,19415.02,28065.23,11203.5,6661.5,17,111.3,988.71,86.74,125.39,50.06,29.76,0.08,2.91,1142.06
5,22,11,44,2022-11-01,"INBOUND","RECEIVING","DOMESTIC",97.66,85.02,5.6,71.25,147214.63,9714.18,8948.75,3240,599,10,137.07,1731.53,114.26,105.25,38.11,7.05,0.12,16.22,971.42
5,22,11,44,2022-11-02,"INBOUND","RECEIVING","OFFSHORE",154.84,187.75,31.23,162.13,201441.77,15944.1,18808.36,7133,2673.5,16,95.5,1072.93,84.92,100.18,37.99,14.24,0.09,5.96,996.51
5,22,11,44,2022-11-02,"INBOUND","RECEIVING","DOMESTIC",81.66,86.78,4.28,74.47,109993.73,9380.07,5268.5,2680,516,10,109.65,1267.5,108.09,60.71,30.88,5.95,0.12,18.18,938.01
5,22,11,44,2022-11-03,"INBOUND","RECEIVING","OFFSHORE",174.01,251.17,26.25,216.33,303572.14,23194.75,27934.87,13395.5,5048,14,80.44,1208.63,92.35,111.22,53.33,20.1,0.06,4.59,1656.77
5,22,11,44,2022-11-03,"INBOUND","RECEIVING","DOMESTIC",89.8,74.92,1.52,64.93,101952.27,7490.57,6589,1984.5,511,8,138.3,1360.82,99.98,87.95,26.49,6.82,0.11,14.66,936.32
5,22,11,45,2022-11-04,"INBOUND","RECEIVING","OFFSHORE",231.44,298.25,5.5,257.92,344707.45,30067.83,40630.76,15457.33,5774.67,10,89.73,1155.77,100.81,136.23,51.83,19.36,0.03,5.21,3006.78
5,22,11,45,2022-11-04,"INBOUND","RECEIVING","DOMESTIC",62.35,74.87,2.17,64.72,73515.21,7895.82,5487,2414,378,10,96.34,981.9,105.46,73.29,32.24,5.05,0.13,20.89,789.58
5,22,11,45,2022-11-05,"INBOUND","RECEIVING","OFFSHORE",205.28,329.72,14.03,288.72,270633.31,22753.68,25720.25,21371.5,13708,6,71.1,820.8,69.01,78.01,64.82,41.57,0.02,1.66,3792.28
5,22,11,45,2022-11-05,"INBOUND","RECEIVING","DOMESTIC",86.74,97.37,8.7,84.05,158811.33,17502.41,14209,2100,454,4,103.2,1631.01,179.75,145.93,21.57,4.66,0.04,38.55,4375.6
5,22,11,45,2022-11-06,"INBOUND","RECEIVING","OFFSHORE",244.16,348.32,40.07,301.5,356347.8,31069.79,37023.78,26437.5,13544,7,80.98,1023.05,89.2,106.29,75.9,38.88,0.02,2.29,4438.54
5,22,11,45,2022-11-06,"INBOUND","RECEIVING","DOMESTIC",56.18,67.77,3.23,58.35,96309.56,6647.06,7018,1842.67,308,3,96.28,1421.12,98.08,103.56,27.19,4.54,0.04,21.58,2215.69
5,22,11,45,2022-11-07,"INBOUND","RECEIVING","OFFSHORE",193.57,306.62,25.52,264.78,347638.29,29332.34,32475.13,28110,15624,7,73.11,1133.78,95.66,105.91,91.68,50.96,0.02,1.88,4190.33
5,22,11,45,2022-11-07,"INBOUND","RECEIVING","DOMESTIC",82.98,79.52,7.08,70.27,116179.37,8079.29,7651,1728,404.67,3,118.09,1461.01,101.6,96.21,21.73,5.09,0.04,19.97,2693.1
5,22,11,45,2022-11-08,"INBOUND","RECEIVING","OFFSHORE",155.97,230.85,22,199.07,214565.08,20433.98,22752.53,13500,6817,7,78.35,929.46,88.52,98.56,58.48,29.53,0.03,3,2919.14
5,22,11,45,2022-11-08,"INBOUND","RECEIVING","DOMESTIC",69.27,71.27,3.32,62.3,125612.76,8968.13,7685,2579,495.5,10,111.19,1762.49,125.83,107.83,36.19,6.95,0.14,18.1,896.81
5,22,11,45,2022-11-09,"INBOUND","RECEIVING","OFFSHORE",186.36,293.62,14.18,253.9,309074.08,25158.23,26345.64,21706.5,11934,16,73.4,1052.63,85.68,89.73,73.93,40.64,0.05,2.11,1572.39
5,22,11,45,2022-11-09,"INBOUND","RECEIVING","DOMESTIC",49.32,74.52,0.32,62.37,143764.63,8009.72,6059,2176,417,9,79.08,1929.21,107.48,81.31,29.2,5.6,0.12,19.21,889.97
5,22,11,45,2022-11-10,"INBOUND","RECEIVING","OFFSHORE",242.97,350.62,9.5,301.05,343909.63,26478.86,37108.92,20723,10795,9,80.71,980.86,75.52,105.84,59.1,30.79,0.03,2.45,2942.1
5,22,11,45,2022-11-10,"INBOUND","RECEIVING","DOMESTIC",97.19,98.8,3.33,85.23,108691.29,7820.84,8168.62,1918,493,5,114.03,1100.11,79.16,82.68,19.41,4.99,0.05,15.86,1564.17
5,22,11,46,2022-11-11,"INBOUND","RECEIVING","OFFSHORE",229.88,285.52,13.3,246.38,305918.08,25974.21,33899.42,32954,21307,8,93.3,1071.44,90.97,118.73,115.42,74.63,0.03,1.22,3246.78
5,22,11,46,2022-11-11,"INBOUND","RECEIVING","DOMESTIC",66.04,62.77,0,54.97,96428.93,6761.98,7355.73,1304,251,33,120.14,1536.23,107.73,117.19,20.77,4,0.53,26.94,204.91
5,22,11,46,2022-11-12,"INBOUND","RECEIVING","OFFSHORE",197.95,317.62,20.85,273.93,364734.56,25401.73,33346.66,24371.5,14788,9,72.26,1148.34,79.98,104.99,76.73,46.56,0.03,1.72,2822.41
5,22,11,46,2022-11-12,"INBOUND","RECEIVING","DOMESTIC",125.7,92.48,3.32,80.47,207633.51,12369.59,14459.5,3171,380,7,156.21,2245.17,133.75,156.35,34.29,4.11,0.08,32.55,1767.08
5,22,11,46,2022-11-13,"INBOUND","RECEIVING","OFFSHORE",196.27,302.75,12.57,263.53,293138.09,27209.04,34693.15,25128,14366,20,74.48,968.25,89.87,114.59,83,47.45,0.07,1.89,1360.45
5,22,11,46,2022-11-13,"INBOUND","RECEIVING","DOMESTIC",63.24,90.97,2.03,80.08,112970.43,10381.94,8176,2363,285,4,78.97,1241.84,114.12,89.88,25.98,3.13,0.04,36.43,2595.49
5,22,11,46,2022-11-14,"INBOUND","RECEIVING","OFFSHORE",211.4,356.3,13.83,308.82,315600.87,27021.05,33615.58,25642,13402,10,68.45,885.77,75.84,94.35,71.97,37.61,0.03,2.02,2702.1
5,22,11,46,2022-11-14,"INBOUND","RECEIVING","DOMESTIC",86.67,95.33,0.9,82.47,96674.34,9252.42,7820,2723,397,6,105.09,1014.1,97.06,82.03,28.56,4.16,0.06,23.31,1542.07
5,22,11,46,2022-11-15,"INBOUND","RECEIVING","OFFSHORE",231.13,334.02,36.3,288.72,383772.63,30757.88,41303.54,27669,16536,7,80.05,1148.95,92.08,123.66,82.84,49.51,0.02,1.86,4393.98
5,22,11,46,2022-11-15,"INBOUND","RECEIVING","DOMESTIC",93.12,101.8,6.48,89.8,126480.36,11077.99,9337.25,2510,779,6,103.7,1242.44,108.82,91.72,24.66,7.65,0.06,14.22,1846.33
5,22,11,46,2022-11-16,"INBOUND","RECEIVING","OFFSHORE",213.59,286.85,17.82,248.23,305066.86,24710.33,34985.66,19878.75,11161.5,8,86.05,1063.51,86.14,121.96,69.3,38.91,0.03,2.21,3088.79
5,22,11,46,2022-11-16,"INBOUND","RECEIVING","DOMESTIC",75.19,102.33,3.58,88.47,135163.95,11176.5,9390,2448,574,9,84.99,1320.86,109.22,91.76,23.92,5.61,0.09,19.47,1241.83
5,22,11,46,2022-11-17,"INBOUND","RECEIVING","OFFSHORE",194.68,269.63,27.07,237.53,270018.59,19915.57,28745.14,13972,7372,5,81.96,1001.44,73.86,106.61,51.82,27.34,0.02,2.7,3983.11
5,22,11,46,2022-11-17,"INBOUND","RECEIVING","DOMESTIC",77.72,108.88,4.37,94.02,198399.45,12433.68,10814.67,3132.5,678,3,82.66,1822.18,114.2,99.33,28.77,6.23,0.03,18.34,4144.56
5,22,11,47,2022-11-18,"INBOUND","RECEIVING","OFFSHORE",251.19,319.72,15.72,278.03,305750.13,26564.5,37652.07,18960.5,10702.5,7,90.35,956.31,83.09,117.77,59.3,33.47,0.02,2.48,3794.93
5,22,11,47,2022-11-18,"INBOUND","RECEIVING","DOMESTIC",84.41,90.37,7.67,76.72,125334.26,11363.68,11655.62,2428,549,4,110.02,1386.9,125.75,128.98,26.87,6.08,0.04,20.7,2840.92
5,22,11,47,2022-11-19,"INBOUND","RECEIVING","OFFSHORE",285.3,419.33,13.32,364.12,406374.63,29763.19,41315.26,29554,19965,7,78.35,969.1,70.98,98.53,70.48,47.61,0.02,1.49,4251.88
5,22,11,47,2022-11-19,"INBOUND","RECEIVING","DOMESTIC",46.87,91.82,1.38,78.08,161507.53,9048.76,8344,2059,413,12,60.03,1758.96,98.55,90.87,22.42,4.5,0.13,21.91,754.06
5,22,11,47,2022-11-20,"INBOUND","RECEIVING","OFFSHORE",132.49,195.73,31.45,169.33,218758.47,16424.7,24772.32,13445.5,8674,5,78.24,1117.65,83.92,126.56,68.69,44.32,0.03,1.89,3284.94
5,22,11,47,2022-11-20,"INBOUND","RECEIVING","DOMESTIC",38.31,48.15,6.4,41.12,80036.64,4364.51,3585,1014.75,168,2,93.17,1662.24,90.64,74.45,21.07,3.49,0.04,25.98,2182.26
5,22,11,47,2022-11-21,"INBOUND","RECEIVING","OFFSHORE",161.99,272.38,25.5,237.88,305060.97,22307.54,27273.46,18570.67,9521.33,5,68.1,1119.98,81.9,100.13,68.18,34.96,0.02,2.34,4461.51
