"WHSE","YEAR","MONTH","WEEK","DATE","DEPT_WORKED","CORE_PROCESS","SHIFT_TYPE","SKU_CLASS","STD_TIME","ACTUAL_TIME","INDIRECT_TIME","ONSTD_TIME","WEIGHT","CUBE","CARTONS","PALLET","LINES","TRAILER_CHURN","EFF","WEIGHT_PH","CUBE_PH","CARTONS_PH","PALLET_PH","LINES_PH","TRAILER_PH","CUBE_PER_LINE","CUBE_PER_TRAILER"
5,22,4,17,2022-04-28,"INBOUND","RECEIVING","AFTS","OFFSHORE",104.32,194.12,15.98,165.65,158942.85,14266.92,19940.37,9959,5669,5,62.98,818.79,73.5,102.72,51.3,29.2,0.03,2.52,2853.38
5,22,4,17,2022-04-28,"INBOUND","RECEIVING","AFTS","DOMESTIC",58.53,50.78,3.35,45.58,29275.76,3412.03,2536.75,541,158,2,128.41,576.52,67.19,49.96,10.65,3.11,0.04,21.6,1706.02
5,22,4,18,2022-04-29,"INBOUND","RECEIVING","DAYS","OFFSHORE",77.39,139.6,0,120.05,165263.18,12384.22,15560.52,9606,3749,11,64.46,1183.83,88.71,111.47,68.81,26.86,0.08,3.3,1125.84
5,22,4,18,2022-04-29,"INBOUND","RECEIVING","DAYS","DOMESTIC",25.01,34.43,0,30.6,72760.43,5095.17,4597,1135,148,5,81.73,2113.29,147.99,133.52,32.97,4.3,0.15,34.43,1019.03
5,22,4,18,2022-04-29,"INBOUND","RECEIVING","AFTS","OFFSHORE",93.18,114.47,22.9,99.7,168904.47,13293.96,17041.24,7718,3790,7,93.46,1475.53,116.13,148.87,67.42,33.11,0.06,3.51,1899.14
5,22,4,18,2022-04-29,"INBOUND","RECEIVING","AFTS","DOMESTIC",98.31,108.5,3.8,94.52,105793.13,7136.39,7762,1282,339,4,104.01,975.05,65.77,71.54,11.82,3.12,0.04,21.05,1784.1
5,22,4,18,2022-04-30,"INBOUND","RECEIVING","DAYS","OFFSHORE",54.23,135.93,0,118.3,85408.44,6610.5,9650.91,6169.5,4081.5,9,45.84,628.33,48.63,71,45.39,30.03,0.07,1.62,734.5
5,22,4,18,2022-04-30,"INBOUND","RECEIVING","DAYS","DOMESTIC",45.96,94.73,0,81.07,78088.56,6753.99,4623,1957,262,7,56.69,824.33,71.3,48.8,20.66,2.77,0.07,25.78,964.86
5,22,4,18,2022-04-30,"INBOUND","RECEIVING","AFTS","OFFSHORE",150.96,174.23,10.13,150.83,239640.17,14730.79,24112.19,10260,5402,6,100.09,1375.42,84.55,138.39,58.89,31,0.03,2.73,2455.13
5,22,4,18,2022-04-30,"INBOUND","RECEIVING","AFTS","DOMESTIC",54.56,57.75,4,49.57,75312.99,5993.02,6345.43,754,241,4,110.07,1304.12,103.78,109.88,13.06,4.17,0.07,24.87,1498.26
5,22,5,18,2022-05-01,"INBOUND","RECEIVING","DAYS","OFFSHORE",57.23,144.12,0,124.32,88805.44,6184.53,9401.39,5999.5,4201.5,5,46.03,616.19,42.91,65.23,41.63,29.15,0.03,1.47,1236.91
5,22,5,18,2022-05-01,"INBOUND","RECEIVING","DAYS","DOMESTIC",19.8,41.52,0,35.93,44085.08,3747.18,2524,840.5,108.5,6,55.11,1061.78,90.25,60.79,20.24,2.61,0.14,34.54,624.53
5,22,5,18,2022-05-01,"INBOUND","RECEIVING","AFTS","OFFSHORE",116.16,166.23,2.92,144.85,181007.21,13801.63,19664.19,14572,8922,7,80.19,1088.9,83.03,118.3,87.66,53.67,0.04,1.55,1971.66
5,22,5,18,2022-05-01,"INBOUND","RECEIVING","AFTS","DOMESTIC",23.51,30.97,0.53,27.92,50443.91,3084.41,2570,460.5,105.5,7,84.2,1628.8,99.59,82.98,14.87,3.41,0.23,29.24,440.63
5,22,5,18,2022-05-02,"INBOUND","RECEIVING","DAYS","OFFSHORE",73.35,134.35,0,118.73,127298.94,10521.34,12982.8,7823,4266,13,61.78,947.52,78.31,96.63,58.23,31.75,0.1,2.47,809.33
5,22,5,18,2022-05-02,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.82,67.83,0,57.75,101254.38,6464.31,5497,1479.5,315,8,62.03,1492.77,95.3,81.04,21.81,4.64,0.12,20.52,808.04
5,22,5,18,2022-05-02,"INBOUND","RECEIVING","AFTS","OFFSHORE",88.76,100.23,0,86.78,81640.13,6433.41,9833.96,3335.5,2030.5,3,102.28,814.53,64.19,98.11,33.28,20.26,0.03,3.17,2144.47
5,22,5,18,2022-05-02,"INBOUND","RECEIVING","AFTS","DOMESTIC",12.27,20.77,0,18.88,27019.53,2848.51,1571,230,62,11,64.99,1300.89,137.15,75.64,11.07,2.99,0.53,45.94,258.96
5,22,5,18,2022-05-03,"INBOUND","RECEIVING","DAYS","OFFSHORE",89.76,158.48,0,137.95,158531.03,11624.9,14716.58,14798,10616,11,65.07,1000.32,73.35,92.86,93.37,66.99,0.07,1.1,1056.81
5,22,5,18,2022-05-03,"INBOUND","RECEIVING","DAYS","DOMESTIC",21.58,36.15,0,30.07,88909.63,4796.49,6997,2308,259,4,71.77,2459.46,132.68,193.55,63.85,7.16,0.11,18.52,1199.12
5,22,5,18,2022-05-03,"INBOUND","RECEIVING","AFTS","OFFSHORE",98.96,113.08,5.75,97.38,142822.28,12042.82,13180.19,4758.5,1525,6,101.62,1263.02,106.5,116.56,42.08,13.49,0.05,7.9,2007.14
5,22,5,18,2022-05-03,"INBOUND","RECEIVING","AFTS","DOMESTIC",39.02,43.62,2.12,37.48,71259.52,5881.88,3068,472,119,3,104.11,1633.64,134.84,70.33,10.82,2.73,0.07,49.43,1960.63
5,22,5,18,2022-05-04,"INBOUND","RECEIVING","DAYS","OFFSHORE",64.77,123.27,0,107.65,125648.58,12847.81,12687.67,8073,2090,10,60.17,1019.3,104.22,102.93,65.49,16.95,0.08,6.15,1284.78
5,22,5,18,2022-05-04,"INBOUND","RECEIVING","DAYS","DOMESTIC",36.85,36.43,0,30.77,104082.07,4641.01,3897,1205,148,17,119.76,2857.04,127.4,106.97,33.08,4.06,0.47,31.36,273
5,22,5,18,2022-05-04,"INBOUND","RECEIVING","AFTS","OFFSHORE",98.52,119.2,6.4,106.43,121735.32,9739.95,11595.94,4583.67,2141,7,92.57,1021.27,81.71,97.28,38.45,17.96,0.06,4.55,1391.42
5,22,5,18,2022-05-04,"INBOUND","RECEIVING","AFTS","DOMESTIC",43.38,40.02,1.55,34.22,49749.94,4579.52,3135,903,134,7,126.77,1243.13,114.43,78.34,22.56,3.35,0.17,34.18,654.22
5,22,5,18,2022-05-05,"INBOUND","RECEIVING","DAYS","OFFSHORE",82.47,144.9,0,125.62,113616.52,10940.66,12516.3,4860,1796,4,65.65,784.1,75.5,86.38,33.54,12.39,0.03,6.09,2735.16
5,22,5,18,2022-05-05,"INBOUND","RECEIVING","DAYS","DOMESTIC",47.48,87.62,0,76.35,97848.39,6580.26,4509,2284,309,2,62.19,1116.74,75.1,51.46,26.07,3.53,0.02,21.3,3290.13
5,22,5,18,2022-05-05,"INBOUND","RECEIVING","AFTS","OFFSHORE",118.86,129.88,11.48,113.18,154508.98,12650.18,17285.29,8667.33,4393,8,105.02,1189.63,97.4,133.09,66.73,33.82,0.06,2.88,1581.27
5,22,5,18,2022-05-05,"INBOUND","RECEIVING","AFTS","DOMESTIC",35.4,24.7,0.17,21.87,45376.39,3435.76,2484.5,494,141,8,161.87,1837.1,139.1,100.59,20,5.71,0.32,24.37,429.47
5,22,5,19,2022-05-06,"INBOUND","RECEIVING","DAYS","OFFSHORE",57.99,108.6,0,93.63,102780.45,9333.74,10367.98,6138,2933,8,61.94,946.41,85.95,95.47,56.52,27.01,0.07,3.18,1166.72
5,22,5,19,2022-05-06,"INBOUND","RECEIVING","DAYS","DOMESTIC",42.45,64.02,0,55.9,62929.48,8081.2,3946,1597,351,7,75.94,982.97,126.23,61.64,24.95,5.48,0.11,23.02,1154.46
5,22,5,19,2022-05-06,"INBOUND","RECEIVING","AFTS","OFFSHORE",108.16,141.83,12.05,122.95,125491.16,11489.14,14539.33,5101.33,2024,6,87.97,884.8,81.01,102.51,35.97,14.27,0.04,5.68,1914.86
5,22,5,19,2022-05-06,"INBOUND","RECEIVING","AFTS","DOMESTIC",43.72,50.75,1.42,42.62,53542.27,5131.35,3439,781,113,21,102.58,1055.02,101.11,67.76,15.39,2.23,0.41,45.41,244.35
5,22,5,19,2022-05-07,"INBOUND","RECEIVING","DAYS","OFFSHORE",83.48,151.95,9.28,129.93,185792.25,14534.08,14467.15,9530.5,3880,11,64.25,1222.72,95.65,95.21,62.72,25.53,0.07,3.75,1321.28
5,22,5,19,2022-05-07,"INBOUND","RECEIVING","DAYS","DOMESTIC",23.36,37.82,2.5,33.37,45172.15,4770.65,2916.67,1025.67,108.33,4,70,1194.4,126.14,77.12,27.12,2.86,0.11,44.04,1192.66
5,22,5,19,2022-05-07,"INBOUND","RECEIVING","AFTS","OFFSHORE",111.8,177.15,20.37,154.67,127276.3,12793.58,14183.35,8998,4908.5,6,72.28,718.47,72.22,80.06,50.79,27.71,0.03,2.61,2132.26
5,22,5,19,2022-05-07,"INBOUND","RECEIVING","AFTS","DOMESTIC",28.03,38.77,0.63,32.45,64590.45,6064.14,3740.33,627.33,128.67,2,86.38,1665.99,156.41,96.47,16.18,3.32,0.05,47.13,3032.07
5,22,5,19,2022-05-08,"INBOUND","RECEIVING","DAYS","OFFSHORE",64.34,75.03,5.83,63.78,130446.97,12075.3,19486.93,6369.5,2484,10,100.88,1738.6,160.94,259.72,84.89,33.11,0.13,4.86,1207.53
5,22,5,19,2022-05-08,"INBOUND","RECEIVING","DAYS","DOMESTIC",6.96,20.15,0.62,17.65,98096.58,6374.41,2909,307,95,13,39.43,4868.32,316.35,144.37,15.24,4.71,0.65,67.1,490.34
5,22,5,19,2022-05-08,"INBOUND","RECEIVING","AFTS","OFFSHORE",72.87,109.2,0,93.28,105322.97,9421.14,12878.25,4468,2070,13,78.12,964.5,86.27,117.93,40.92,18.96,0.12,4.55,724.7
5,22,5,19,2022-05-08,"INBOUND","RECEIVING","AFTS","DOMESTIC",40.75,48.3,1.02,42.87,68785.42,5022.13,4842,994.67,295.08,2,95.05,1424.13,103.98,100.25,20.59,6.11,0.04,17.02,2511.06
5,22,5,19,2022-05-09,"INBOUND","RECEIVING","DAYS","OFFSHORE",63.45,96.57,15.08,82.42,101755.38,9070.78,11226.82,5720,2724,10,76.98,1053.7,93.93,116.26,59.23,28.21,0.1,3.33,907.08
5,22,5,19,2022-05-09,"INBOUND","RECEIVING","DAYS","DOMESTIC",34.89,55.07,7.07,47.27,103191.43,9571.07,6007,3312,483,15,73.81,1873.82,173.8,109.08,60.14,8.77,0.27,19.82,638.07
5,22,5,19,2022-05-09,"INBOUND","RECEIVING","AFTS","OFFSHORE",71.18,122.3,8.42,106.72,142080.96,9771.03,16608.02,6676,4283,5,66.7,1161.74,79.89,135.8,54.59,35.02,0.04,2.28,1954.21
5,22,5,19,2022-05-09,"INBOUND","RECEIVING","AFTS","DOMESTIC",20.27,33.4,0,29.42,30483.04,3099.33,2636,395,133,18,68.9,912.67,92.79,78.92,11.83,3.98,0.54,23.3,172.18
5,22,5,19,2022-05-10,"INBOUND","RECEIVING","DAYS","OFFSHORE",80.06,126.98,0.6,109,127411.04,11197.5,17483.92,5063.5,2006,11,73.45,1003.39,88.18,137.69,39.88,15.8,0.09,5.58,1017.95
5,22,5,19,2022-05-10,"INBOUND","RECEIVING","DAYS","DOMESTIC",39.5,38.13,1.4,33.85,88771.8,4877.36,7145,1252,276,6,116.69,2328.14,127.91,187.39,32.84,7.24,0.16,17.67,812.89
5,22,5,19,2022-05-10,"INBOUND","RECEIVING","AFTS","OFFSHORE",94.12,131.62,8.5,113.97,121223.2,10795.61,13070.28,5467.5,2592.75,7,82.58,921.01,82.02,99.3,41.54,19.7,0.05,4.16,1542.23
5,22,5,19,2022-05-10,"INBOUND","RECEIVING","AFTS","DOMESTIC",19.03,36.82,0,31,29599.75,3553.26,2596.25,911,149,3,61.39,803.9,96.5,70.51,24.74,4.05,0.08,23.85,1184.42
5,22,5,19,2022-05-11,"INBOUND","RECEIVING","DAYS","OFFSHORE",54.65,64.12,0,55.55,120121.06,9802.28,11062.06,6220,2393,9,98.38,1873.38,152.87,172.52,97.01,37.32,0.14,4.1,1089.14
5,22,5,19,2022-05-11,"INBOUND","RECEIVING","DAYS","DOMESTIC",24.72,19.7,0,16.87,39396.73,4471.16,3778,1416,108,9,146.53,1999.83,226.96,191.78,71.88,5.48,0.46,41.4,496.8
5,22,5,19,2022-05-11,"INBOUND","RECEIVING","AFTS","OFFSHORE",79.54,109.02,5.05,95.15,88648.94,7284.84,8973.25,3443.5,1665.25,4,83.59,813.14,66.82,82.31,31.59,15.27,0.04,4.37,1821.21
5,22,5,19,2022-05-11,"INBOUND","RECEIVING","AFTS","DOMESTIC",22.35,33.77,6.85,28.97,32308.87,3451.2,2781,723,82,13,77.15,956.73,102.2,82.35,21.41,2.43,0.38,42.09,265.48
5,22,5,19,2022-05-12,"INBOUND","RECEIVING","DAYS","OFFSHORE",74.19,122.93,0.98,107.1,146166.31,9734.92,16468.37,7347,3496,9,69.27,1189.02,79.19,133.97,59.77,28.44,0.07,2.78,1081.66
5,22,5,19,2022-05-12,"INBOUND","RECEIVING","DAYS","DOMESTIC",42.78,57.8,0,50.03,51594.29,6374.65,5372.67,2332,211,6,85.51,892.63,110.29,92.95,40.35,3.65,0.1,30.21,1062.44
5,22,5,19,2022-05-12,"INBOUND","RECEIVING","AFTS","OFFSHORE",84.55,125.97,10.28,108.28,125024.02,9909.67,13582.58,6885,3813,8,78.08,992.49,78.67,107.82,54.66,30.27,0.06,2.6,1238.71
5,22,5,19,2022-05-12,"INBOUND","RECEIVING","AFTS","DOMESTIC",36.73,34.82,0.52,30.32,35601.75,2385.18,2649.81,346,74,4,121.14,1022.45,68.5,76.1,9.94,2.13,0.11,32.23,596.3
5,22,5,20,2022-05-13,"INBOUND","RECEIVING","DAYS","OFFSHORE",79.73,105.23,7.97,92.25,162250.5,11924.74,13729.74,9234,3711,10,86.43,1541.87,113.32,130.47,87.75,35.27,0.1,3.21,1192.47
5,22,5,20,2022-05-13,"INBOUND","RECEIVING","DAYS","DOMESTIC",47.68,58.48,1.5,50.78,160919.04,16118.88,9693,4276,361,8,93.9,2751.69,275.63,165.75,73.12,6.17,0.14,44.65,2014.86
5,22,5,20,2022-05-13,"INBOUND","RECEIVING","AFTS","OFFSHORE",87.08,119.85,4,105.27,112175.35,10216.92,11192.33,5877,2429,4,82.72,935.96,85.25,93.39,49.04,20.27,0.03,4.21,2554.23
5,22,5,20,2022-05-13,"INBOUND","RECEIVING","AFTS","DOMESTIC",38.37,44.1,0,37.87,43849.49,2586.89,4275,729,177,3,101.32,994.32,58.66,96.94,16.53,4.01,0.07,14.62,862.3
5,22,5,20,2022-05-14,"INBOUND","RECEIVING","DAYS","OFFSHORE",94.37,194.93,14.25,168.15,149224.65,13372.63,13502,8696,3841.5,4,56.12,765.53,68.6,69.27,44.61,19.71,0.02,3.48,3343.16
5,22,5,20,2022-05-14,"INBOUND","RECEIVING","DAYS","DOMESTIC",19.63,29.83,2.58,25.88,27879.42,3350.42,2057,840,136,3,75.85,934.61,112.32,68.96,28.16,4.56,0.1,24.64,1116.81
5,22,5,20,2022-05-14,"INBOUND","RECEIVING","AFTS","OFFSHORE",91.13,135.68,9.55,115.78,131030.81,10675.14,10750,4364.5,1320.5,5,78.71,965.73,78.68,79.23,32.17,9.73,0.04,8.08,2135.03
5,22,5,20,2022-05-14,"INBOUND","RECEIVING","AFTS","DOMESTIC",33.6,46.42,0.47,41.08,21248.56,4756.51,1836,227,76,1,81.79,457.75,102.47,39.55,4.89,1.64,0.02,62.59,4756.51
5,22,5,20,2022-05-15,"INBOUND","RECEIVING","DAYS","OFFSHORE",61.65,136.95,0,118.72,110595.23,9375.6,11766.96,8695,5631.5,9,51.93,807.56,68.46,85.92,63.49,41.12,0.07,1.66,1041.73
5,22,5,20,2022-05-15,"INBOUND","RECEIVING","DAYS","DOMESTIC",52.05,79.43,0,68.9,48944.12,4768.37,5833,934.75,127,2,75.54,616.19,60.03,73.44,11.77,1.6,0.03,37.55,2384.18
5,22,5,20,2022-05-15,"INBOUND","RECEIVING","AFTS","OFFSHORE",80.15,114.8,0.75,100.53,104999.16,9754.75,13277.63,4446.5,1977.5,6,79.73,914.63,84.97,115.66,38.73,17.23,0.05,4.93,1625.79
5,22,5,20,2022-05-15,"INBOUND","RECEIVING","AFTS","DOMESTIC",57.68,68.63,0,59.65,42362.56,8100.3,4636,1179,256,5,96.7,617.26,118.03,67.55,17.18,3.73,0.07,31.64,1620.06
5,22,5,20,2022-05-16,"INBOUND","RECEIVING","DAYS","OFFSHORE",85.03,153.77,8.43,133.47,125102.63,11656.8,13785.62,10163.5,5242,5,63.71,813.57,75.81,89.65,66.1,34.09,0.03,2.22,2331.36
5,22,5,20,2022-05-16,"INBOUND","RECEIVING","DAYS","DOMESTIC",47.47,71.65,2.07,62.65,81842.9,10143.35,8850,3691.5,396.5,4,75.77,1142.26,141.57,123.52,51.52,5.53,0.06,25.58,2535.84
5,22,5,20,2022-05-16,"INBOUND","RECEIVING","AFTS","OFFSHORE",64.73,100.63,9.7,86.92,83815.71,7756.8,11066.02,3964.67,1659.17,6,74.47,832.91,77.08,109.97,39.4,16.49,0.06,4.68,1292.8
5,22,5,20,2022-05-16,"INBOUND","RECEIVING","AFTS","DOMESTIC",55.94,49.72,4.3,45.35,31735.36,4631.43,3318.96,962.33,113,4,123.35,638.28,93.15,66.75,19.35,2.27,0.08,40.99,1157.86
5,22,5,20,2022-05-17,"INBOUND","RECEIVING","DAYS","OFFSHORE",70.33,80.12,5.07,68.27,132358.78,10087.1,14990.17,5624.6,1662.6,4,103.02,1652.01,125.9,187.1,70.2,20.75,0.05,6.07,2521.78
5,22,5,20,2022-05-17,"INBOUND","RECEIVING","DAYS","DOMESTIC",48.9,63.37,2.43,55.58,126579.17,9675.08,9623,3028,434,7,87.98,1997.46,152.68,151.85,47.78,6.85,0.11,22.29,1382.15
5,22,5,20,2022-05-17,"INBOUND","RECEIVING","AFTS","OFFSHORE",98.29,158.17,12.28,136.42,138651.2,13247.83,14508.94,5809.67,2221.33,8,72.05,876.6,83.76,91.73,36.73,14.04,0.05,5.96,1655.98
5,22,5,20,2022-05-17,"INBOUND","RECEIVING","AFTS","DOMESTIC",29.8,46.73,4.03,39.9,39556.05,4851.92,2816,287.67,123.33,5,74.69,846.48,103.83,60.26,6.16,2.64,0.11,39.34,970.38
5,22,5,20,2022-05-18,"INBOUND","RECEIVING","DAYS","OFFSHORE",91.25,149.68,19.58,130.53,180723.98,15874.13,17148.92,11943.5,6069.5,14,69.91,1207.4,106.05,114.57,79.79,40.55,0.09,2.62,1133.87
5,22,5,20,2022-05-18,"INBOUND","RECEIVING","DAYS","DOMESTIC",28.88,38.7,4.52,32.8,59556.22,5322.36,4781,2251,290,6,88.05,1538.92,137.53,123.54,58.17,7.49,0.16,18.35,887.06
5,22,5,20,2022-05-18,"INBOUND","RECEIVING","AFTS","OFFSHORE",51.65,99.98,6,87.5,88727.29,8120.71,9412.7,3895.5,2019.5,12,59.03,887.45,81.22,94.15,38.96,20.2,0.12,4.02,676.73
5,22,5,20,2022-05-18,"INBOUND","RECEIVING","AFTS","DOMESTIC",57.96,57.1,2,50.1,58227.43,4410.25,3528,765,147.5,3,115.69,1019.74,77.24,61.79,13.4,2.58,0.05,29.9,1470.08
5,22,5,20,2022-05-19,"INBOUND","RECEIVING","DAYS","OFFSHORE",80.59,98.95,9.15,86.13,154559.44,13851.06,15099.93,10474,4116,5,93.57,1562,139.98,152.6,105.85,41.6,0.05,3.37,2770.21
5,22,5,20,2022-05-19,"INBOUND","RECEIVING","DAYS","DOMESTIC",26.99,30.23,0.63,26.57,107214.55,5317.19,4575,1507,277,5,101.58,3546.63,175.89,151.34,49.85,9.16,0.17,19.2,1063.44
5,22,5,20,2022-05-19,"INBOUND","RECEIVING","AFTS","OFFSHORE",87.98,130.42,6.03,114.25,142721.79,11409.88,14683.95,6193,3095.5,6,77.01,1094.32,87.49,112.59,47.49,23.73,0.05,3.69,1901.65
5,22,5,20,2022-05-19,"INBOUND","RECEIVING","AFTS","DOMESTIC",37.63,47.7,1.97,39.83,42439.56,3532.82,4430,629,122,3,94.48,889.72,74.06,92.87,13.19,2.56,0.06,28.96,1177.61
5,22,5,21,2022-05-20,"INBOUND","RECEIVING","DAYS","OFFSHORE",89.76,151.97,2.85,129.75,174793.27,15803.9,15845.77,11415,4776,36,69.18,1150.18,103.99,104.27,75.11,31.43,0.24,3.31,439
5,22,5,21,2022-05-20,"INBOUND","RECEIVING","DAYS","DOMESTIC",32.09,45.95,0,41.55,56410.16,5583.72,4187,1997,273,18,77.23,1227.64,121.52,91.12,43.46,5.94,0.39,20.45,310.21
5,22,5,21,2022-05-20,"INBOUND","RECEIVING","AFTS","OFFSHORE",102.58,152.88,8.02,132.02,175753.91,15853.3,25719.33,10182,5107,15,77.7,1149.62,103.7,168.23,66.6,33.41,0.1,3.1,1056.89
5,22,5,21,2022-05-20,"INBOUND","RECEIVING","AFTS","DOMESTIC",42.04,45.87,0.98,38.37,77490.25,4310.09,5509.75,1141,455,8,109.56,1689.34,93.96,120.12,24.87,9.92,0.17,9.47,538.76
5,22,5,21,2022-05-21,"INBOUND","RECEIVING","DAYS","OFFSHORE",83.42,142.87,24.67,124.32,160667.03,14199.21,15734.33,10738,4355,10,67.1,1124.57,99.39,110.13,75.16,30.48,0.07,3.26,1419.92
5,22,5,21,2022-05-21,"INBOUND","RECEIVING","DAYS","DOMESTIC",24,33.48,0.05,28.88,44855.74,4737.64,3041,862,94,4,83.1,1339.78,141.51,90.83,25.75,2.81,0.12,50.4,1184.41
5,22,5,21,2022-05-21,"INBOUND","RECEIVING","AFTS","OFFSHORE",108.96,143.7,4.78,125.25,176212.09,13130.36,18082.33,7838,4329,17,86.99,1226.25,91.37,125.83,54.54,30.13,0.12,3.03,772.37
5,22,5,21,2022-05-21,"INBOUND","RECEIVING","AFTS","DOMESTIC",21.85,27.8,0,23.63,40577.55,7158.07,4208,791,213,5,92.47,1459.62,257.48,151.37,28.45,7.66,0.18,33.61,1431.61
5,22,5,21,2022-05-22,"INBOUND","RECEIVING","DAYS","OFFSHORE",86.78,121.23,16.6,104.07,156803.13,12710.13,17289.54,17020.5,9729.5,10,83.39,1293.44,104.84,142.62,140.4,80.26,0.08,1.31,1271.01
5,22,5,21,2022-05-22,"INBOUND","RECEIVING","DAYS","DOMESTIC",14.51,24.32,2.05,21.73,37101.48,3477.19,3798,780.5,157.5,4,66.77,1525.55,142.98,156.17,32.09,6.48,0.16,22.08,869.3
5,22,5,21,2022-05-22,"INBOUND","RECEIVING","AFTS","OFFSHORE",128.3,191.23,2.07,166.52,190143.52,16317.72,22793.6,12288,7504,7,77.05,994.32,85.33,119.19,64.26,39.24,0.04,2.17,2331.1
5,22,5,21,2022-05-22,"INBOUND","RECEIVING","AFTS","DOMESTIC",56.48,49.83,0.2,42.32,33604.22,3477.34,3361,418,113,3,133.46,674.38,69.78,67.45,8.39,2.27,0.06,30.77,1159.11
5,22,5,21,2022-05-23,"INBOUND","RECEIVING","DAYS","OFFSHORE",100.69,145.43,12.68,124.65,171012.14,13960.42,18666.77,14816,8829,5,80.78,1175.91,95.99,128.36,101.88,60.71,0.03,1.58,2792.08
5,22,5,21,2022-05-23,"INBOUND","RECEIVING","DAYS","DOMESTIC",31.52,36.22,2.5,32.08,34318.21,3377.99,3406,1039,124,3,98.25,947.49,93.26,94.04,28.69,3.42,0.08,27.24,1126
5,22,5,21,2022-05-23,"INBOUND","RECEIVING","AFTS","OFFSHORE",80.32,134.25,1.53,117.45,135075.04,11159.59,15879.18,5780.67,3076,7,68.39,1006.15,83.13,118.28,43.06,22.91,0.05,3.63,1594.23
5,22,5,21,2022-05-23,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.53,34.9,0,29.7,29523.63,2911.63,2313,392,89,4,82.59,845.95,83.43,66.28,11.23,2.55,0.11,32.71,727.91
5,22,5,21,2022-05-24,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.95,161.78,10.15,139.67,165876.64,13358.29,18776.58,11108,5929,12,70.13,1025.32,82.57,116.06,68.66,36.65,0.07,2.25,1113.19
5,22,5,21,2022-05-24,"INBOUND","RECEIVING","DAYS","DOMESTIC",30.47,30.35,1.33,26.32,41835.3,4182.51,3621,921.5,185.5,6,115.77,1378.43,137.81,119.31,30.36,6.11,0.2,22.55,697.08
5,22,5,21,2022-05-24,"INBOUND","RECEIVING","AFTS","OFFSHORE",80.3,135.8,8.12,116.88,124078.04,10322.55,16656.93,7566,4281,12,68.7,913.68,76.01,122.66,55.71,31.52,0.09,2.41,860.21
5,22,5,21,2022-05-24,"INBOUND","RECEIVING","AFTS","DOMESTIC",42.17,39.7,0.35,34.95,22613.07,2342.29,1559,266,75,3,120.66,569.6,59,39.27,6.7,1.89,0.08,31.23,780.76
5,22,5,21,2022-05-25,"INBOUND","RECEIVING","DAYS","OFFSHORE",96.32,156.1,13.7,135.22,135680.18,11300.68,17395.19,7418.5,3394.5,11,71.23,869.19,72.39,111.44,47.52,21.75,0.07,3.33,1027.33
5,22,5,21,2022-05-25,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.49,38.97,4.68,33.28,38605.95,5757.9,2715,1810,216,6,106.64,990.66,147.75,69.67,46.45,5.54,0.15,26.66,959.65
5,22,5,21,2022-05-25,"INBOUND","RECEIVING","AFTS","OFFSHORE",96.76,134.43,9,115.72,177693.01,14124.1,17991.13,10001,5466,15,83.62,1321.83,105.07,133.83,74.4,40.66,0.11,2.58,941.61
5,22,5,21,2022-05-25,"INBOUND","RECEIVING","AFTS","DOMESTIC",55.75,52.65,1,45.6,33982.27,3801.53,3331,487,166,9,122.26,645.44,72.2,63.27,9.25,3.15,0.17,22.9,422.39
5,22,5,21,2022-05-26,"INBOUND","RECEIVING","DAYS","OFFSHORE",85.34,127.4,1.67,111.98,148600.24,10538.45,16948.91,8516,4733.5,5,76.21,1166.41,82.72,133.04,66.84,37.15,0.04,2.23,2107.69
5,22,5,21,2022-05-26,"INBOUND","RECEIVING","DAYS","DOMESTIC",34.38,43.78,0,36.72,53977.14,5232.15,4842,1166.5,142.5,3,93.63,1232.92,119.51,110.6,26.64,3.25,0.07,36.72,1744.05
5,22,5,21,2022-05-26,"INBOUND","RECEIVING","AFTS","OFFSHORE",89.65,115.93,5,100.35,104224.01,10670.5,13246.12,4546,1908,16,89.34,899.03,92.04,114.26,39.21,16.46,0.14,5.59,666.91
5,22,5,21,2022-05-26,"INBOUND","RECEIVING","AFTS","DOMESTIC",32.01,37.43,0,32.78,66321.83,4294.42,4421,611,190,8,97.65,1771.89,114.73,118.11,16.32,5.08,0.21,22.6,536.8
5,22,5,22,2022-05-27,"INBOUND","RECEIVING","DAYS","OFFSHORE",84.52,142.07,5,121.75,160510.61,14100.03,17653.82,12674,6014,13,69.42,1129.8,99.25,124.26,89.21,42.33,0.09,2.34,1084.62
5,22,5,22,2022-05-27,"INBOUND","RECEIVING","DAYS","DOMESTIC",45.97,48.22,0,42.67,160665.36,10009.75,9822,2628,362,7,107.73,3331.92,207.59,203.69,54.5,7.51,0.15,27.65,1429.96
5,22,5,22,2022-05-27,"INBOUND","RECEIVING","AFTS","OFFSHORE",74.77,93.27,6.45,82.2,100445.55,8743.41,9950.02,4743,2407,12,90.96,1076.93,93.74,106.68,50.85,25.81,0.13,3.63,728.62
